acetic,citric,suger,salt,SO2free,SO2tota,pH,sulfate,alcohol,quality
0.180,0.300,6.400,0.048,40.000,251.000,3.290,0.520,10.000,0.500
0.250,0.280,2.200,0.026,54.000,126.000,3.430,0.650,12.900,0.800
0.160,0.300,1.400,0.064,34.000,166.000,3.110,0.420,11.433,0.600
0.160,0.230,1.600,0.042,14.000,67.000,3.070,0.320,9.500,0.500
0.320,0.120,5.900,0.041,34.000,190.000,3.160,0.720,10.000,0.500
0.210,0.360,15.700,0.045,68.000,183.000,3.250,0.760,9.400,0.500
0.280,0.340,13.800,0.041,32.000,161.000,3.130,0.400,9.900,0.600
0.360,0.260,3.300,0.038,40.000,153.000,3.340,0.550,11.300,0.600
0.300,0.370,1.300,0.051,16.000,96.000,3.320,0.620,10.000,0.500
0.350,0.250,7.800,0.031,24.000,116.000,3.390,0.400,11.300,0.600
0.220,0.450,8.000,0.053,52.000,196.000,3.230,0.480,9.100,0.600
0.370,0.300,6.200,0.040,49.000,139.000,3.170,0.270,13.600,0.600
0.340,0.100,3.500,0.044,17.000,63.000,3.010,0.390,9.200,0.500
0.260,0.300,7.900,0.049,38.000,157.000,3.130,0.480,8.900,0.600
0.490,0.220,2.000,0.047,146.500,307.500,3.240,0.370,11.000,0.300
0.240,0.440,3.800,0.037,49.000,146.000,3.060,0.370,11.600,0.600
0.130,0.450,4.200,0.043,52.000,131.000,3.060,0.540,11.300,0.600
0.190,0.370,9.700,0.032,17.000,50.000,3.080,0.660,12.000,0.600
0.200,0.490,1.300,0.031,8.000,97.000,3.060,0.620,11.100,0.500
0.180,0.250,14.300,0.048,79.000,149.000,3.120,0.370,9.700,0.500
0.250,0.400,5.700,0.052,56.000,152.000,3.160,0.880,10.500,0.600
0.220,0.340,0.700,0.040,5.000,25.000,3.040,0.370,10.500,0.400
0.260,0.210,16.200,0.074,41.000,197.000,3.020,0.500,9.800,0.300
0.220,0.310,5.600,0.049,24.000,97.000,3.100,0.420,10.900,0.500
0.230,0.300,12.900,0.054,57.000,170.000,3.280,0.390,9.400,0.500
0.260,0.200,8.000,0.047,35.000,111.000,3.110,0.420,10.400,0.600
0.260,0.520,8.200,0.047,52.000,191.000,3.160,0.470,9.500,0.600
0.440,0.240,11.200,0.031,41.000,167.000,3.120,0.430,11.300,0.700
0.160,0.350,1.200,0.031,27.000,84.000,3.330,0.340,9.900,0.500
0.260,0.260,4.100,0.073,36.000,202.000,3.300,0.670,9.500,0.500
0.260,0.290,3.700,0.048,14.000,73.000,3.060,0.450,11.400,0.600
0.460,0.270,5.200,0.039,35.000,96.000,3.160,0.440,12.400,0.700
0.320,0.230,16.200,0.055,36.000,176.000,3.260,0.540,9.100,0.500
0.240,0.330,1.300,0.033,25.000,97.000,3.590,0.380,11.000,0.800
0.280,0.360,1.600,0.040,25.000,87.000,3.230,0.660,10.300,0.600
0.250,0.340,1.300,0.056,34.000,176.000,3.100,0.510,9.500,0.500
0.340,0.200,6.100,0.063,47.000,164.000,3.170,0.420,10.000,0.500
0.310,0.340,2.200,0.045,20.000,77.000,3.300,0.430,10.200,0.500
0.330,0.360,7.400,0.037,36.000,156.000,3.190,0.540,10.600,0.600
0.180,0.360,13.100,0.056,72.000,163.000,3.420,0.350,9.100,0.600
0.230,0.390,16.100,0.053,71.000,194.000,3.180,0.640,10.200,0.600
0.330,0.380,9.700,0.040,29.000,124.000,3.470,0.480,11.000,0.600
0.340,0.260,10.300,0.041,51.000,166.000,3.080,0.350,11.600,0.600
0.340,0.180,6.400,0.082,47.000,240.000,3.420,0.480,9.200,0.500
0.250,0.480,10.000,0.044,78.000,240.000,3.250,0.470,9.500,0.600
0.200,0.380,11.800,0.055,51.000,170.000,3.340,0.820,8.900,0.600
0.280,0.340,0.800,0.037,42.000,119.000,3.030,0.370,12.500,0.600
0.360,0.300,4.800,0.049,14.000,85.000,3.280,0.390,10.600,0.500
0.280,0.280,8.500,0.052,55.000,211.000,3.090,0.550,8.900,0.600
0.170,0.350,1.800,0.040,29.000,84.000,2.910,0.570,12.000,0.700
0.250,0.380,3.800,0.051,18.000,129.000,3.210,0.380,11.500,0.600
0.300,0.230,4.200,0.038,42.000,119.000,3.150,0.500,11.000,0.500
0.360,0.210,6.700,0.038,51.000,166.000,3.290,0.630,10.000,0.600
0.235,0.270,11.750,0.030,34.000,118.000,3.070,0.500,9.400,0.600
0.250,0.270,10.800,0.050,58.000,116.000,3.100,0.500,9.800,0.600
0.300,0.300,10.550,0.037,4.000,28.000,3.070,0.320,12.700,0.600
0.200,0.250,15.000,0.055,8.000,120.000,3.190,0.530,9.600,0.600
0.120,0.330,2.900,0.044,21.000,73.000,3.170,0.320,12.900,0.800
0.470,0.490,13.000,0.239,42.000,220.000,2.960,0.510,9.200,0.500
0.490,0.130,4.500,0.039,17.000,116.000,3.420,0.900,13.700,0.700
0.250,0.310,1.500,0.035,32.000,127.000,3.410,0.470,11.300,0.600
0.300,0.320,1.300,0.054,27.000,183.000,3.300,0.430,10.100,0.500
0.270,0.260,11.000,0.030,2.000,82.000,3.070,0.360,11.200,0.500
0.360,0.140,11.600,0.043,35.000,228.000,3.130,0.510,8.900,0.500
0.450,0.240,2.700,0.040,24.000,87.000,2.940,0.380,13.400,0.800
0.160,0.340,0.800,0.029,26.000,77.000,3.250,0.510,10.100,0.600
0.300,0.360,6.800,0.055,44.500,234.000,3.490,0.640,10.200,0.600
0.260,0.460,8.300,0.037,49.000,173.000,3.170,0.470,9.300,0.500
0.780,0.500,1.500,0.045,30.000,133.000,3.250,0.480,11.700,0.500
0.290,0.310,3.900,0.027,39.000,96.000,3.240,0.600,12.600,0.800
0.500,0.200,2.400,0.059,19.000,112.000,3.180,0.400,9.200,0.600
0.330,0.310,4.200,0.040,21.000,93.000,3.180,0.480,13.400,0.700
0.210,0.250,1.200,0.040,18.000,75.000,3.310,0.560,11.300,0.600
0.140,0.350,1.400,0.039,24.000,128.000,2.970,0.680,10.400,0.500
0.170,0.370,2.000,0.039,34.000,125.000,3.260,0.600,10.800,0.700
0.370,0.280,13.800,0.031,34.000,137.000,3.100,0.370,11.600,0.600
0.120,0.300,3.100,0.018,15.000,37.000,3.020,0.520,11.900,0.700
0.190,0.420,1.500,0.044,6.000,114.000,3.040,0.740,12.800,0.600
0.610,0.380,12.100,0.301,24.000,220.000,2.940,0.480,9.200,0.500
0.460,0.260,6.300,0.147,49.000,159.000,3.140,0.470,10.000,0.500
0.250,0.740,19.400,0.054,44.000,169.000,3.510,0.450,9.800,0.600
0.230,0.300,1.100,0.031,40.000,99.000,2.940,0.300,10.400,0.600
0.370,0.510,6.300,0.048,35.000,146.000,3.100,1.010,10.500,0.600
0.170,0.280,0.700,0.027,5.000,28.000,3.130,0.320,10.600,0.500
0.220,0.300,1.100,0.047,36.000,131.000,3.260,0.450,10.400,0.500
0.240,0.310,1.300,0.047,33.000,106.000,3.220,0.550,10.800,0.600
0.410,0.240,1.900,0.034,10.000,53.000,3.320,0.500,13.500,0.700
0.320,0.320,11.000,0.038,16.000,66.000,3.240,0.400,11.500,0.300
0.320,0.620,10.600,0.036,56.000,153.000,3.130,0.440,8.900,0.600
0.280,0.410,5.000,0.043,50.000,188.000,3.230,0.640,10.800,0.600
0.240,0.340,4.600,0.032,37.000,135.000,3.200,0.390,10.600,0.500
0.190,0.490,1.200,0.051,11.000,137.000,3.060,0.460,11.000,0.600
0.330,0.440,8.900,0.055,52.000,164.000,3.100,0.480,9.600,0.500
0.510,0.260,3.300,0.090,7.000,135.000,3.010,0.520,8.800,0.500
0.120,0.290,10.300,0.039,41.000,98.000,3.190,0.380,9.800,0.800
0.200,0.260,4.800,0.033,26.000,76.000,2.980,0.490,12.300,0.700
0.220,0.310,2.300,0.018,45.000,80.000,3.060,0.340,12.900,0.700
0.340,0.580,11.100,0.039,41.000,151.000,3.060,0.490,8.600,0.500
0.530,0.020,0.900,0.035,6.000,81.000,3.240,0.350,9.500,0.400
0.240,0.360,2.200,0.027,36.000,134.000,3.280,0.360,12.500,0.700
0.380,0.400,2.200,0.042,54.000,201.000,3.030,0.500,11.400,0.500
0.120,0.490,1.200,0.042,43.000,160.000,3.130,0.480,9.700,0.600
0.560,0.220,8.900,0.034,27.000,133.000,3.200,0.510,9.100,0.500
0.300,0.380,7.800,0.046,35.000,192.000,3.100,0.370,9.000,0.500
0.190,0.400,7.100,0.056,50.000,110.000,3.060,0.520,9.900,0.600
0.300,0.490,4.700,0.036,17.000,105.000,3.260,0.680,12.400,0.700
0.120,0.300,1.100,0.031,37.000,94.000,3.010,0.560,11.700,0.600
0.430,0.110,1.100,0.029,6.000,51.000,3.510,0.480,11.200,0.400
0.250,0.320,8.200,0.024,53.000,209.000,3.120,0.460,10.800,0.600
0.270,0.240,4.600,0.098,36.000,127.000,3.150,0.490,9.600,0.600
0.240,0.260,1.700,0.033,61.000,134.000,3.190,0.810,11.900,0.700
0.270,0.340,1.600,0.046,27.000,154.000,3.050,0.450,10.500,0.600
0.220,0.370,15.200,0.051,68.000,178.000,3.400,0.850,9.300,0.600
0.330,0.240,16.050,0.045,31.000,147.000,3.080,0.520,9.200,0.500
0.230,0.300,2.100,0.049,21.000,153.000,3.090,0.500,9.600,0.600
0.260,0.240,7.000,0.023,19.000,130.000,3.140,0.490,12.800,0.700
0.120,0.320,7.200,0.058,22.000,89.000,3.290,0.380,9.200,0.600
0.260,0.310,3.600,0.030,36.000,92.000,3.220,0.620,12.600,0.800
0.240,0.330,1.700,0.035,47.000,136.000,3.260,0.400,12.600,0.700
0.260,0.380,10.500,0.044,33.000,139.000,3.060,0.500,10.300,0.600
0.140,0.170,5.600,0.036,37.000,127.000,3.050,0.570,9.800,0.600
0.270,0.350,4.900,0.028,27.000,95.000,3.040,0.400,11.300,0.600
0.640,0.300,1.200,0.030,18.000,76.000,3.160,0.600,12.900,0.400
0.440,0.260,2.000,0.054,20.000,180.000,3.580,0.570,10.000,0.500
0.270,0.170,8.400,0.044,60.000,198.000,3.210,0.470,9.400,0.500
0.290,0.330,7.400,0.037,58.000,205.000,3.260,0.410,9.600,0.500
0.250,0.230,1.400,0.047,20.000,77.000,3.320,0.620,11.400,0.500
0.250,0.340,13.700,0.044,66.000,184.000,3.220,0.750,8.900,0.500
0.380,0.420,11.800,0.041,32.000,193.000,3.040,0.490,10.000,0.600
0.410,0.240,6.800,0.057,41.000,163.000,3.200,0.410,9.900,0.600
0.270,0.310,5.000,0.043,54.000,170.000,3.280,0.520,11.000,0.600
0.270,0.320,1.100,0.031,15.000,151.000,3.030,0.410,10.600,0.500
0.190,0.490,3.500,0.044,29.000,117.000,3.140,0.510,10.100,0.600
0.250,0.360,8.100,0.045,54.000,180.000,3.080,0.420,9.200,0.500
0.330,0.310,4.000,0.030,27.000,108.000,3.300,0.430,12.200,0.700
0.210,0.500,8.700,0.036,41.000,191.000,2.960,0.560,11.000,0.600
0.150,0.440,1.200,0.043,67.000,150.000,3.140,0.730,11.200,0.700
0.240,0.340,1.000,0.036,52.000,184.000,3.440,0.440,11.450,0.600
0.270,0.520,8.100,0.044,53.000,202.000,3.180,0.480,9.500,0.500
0.280,0.250,17.750,0.044,48.000,161.000,3.340,0.480,9.500,0.500
0.320,0.240,1.500,0.036,38.000,124.000,3.290,0.420,12.400,0.700
0.600,0.070,7.000,0.044,33.000,147.000,3.330,0.580,9.700,0.500
0.290,0.670,8.100,0.037,53.000,166.000,2.900,0.410,8.900,0.600
0.270,0.320,3.600,0.035,36.000,133.000,3.230,0.460,10.800,0.600
0.200,0.430,15.000,0.053,60.000,184.000,3.280,0.790,8.800,0.600
0.270,0.350,1.200,0.050,36.000,140.000,3.090,0.450,11.200,0.500
0.200,0.340,2.100,0.049,12.000,136.000,3.250,0.460,11.600,0.700
0.440,0.240,12.100,0.056,68.000,210.000,3.050,0.500,9.500,0.500
0.200,0.430,15.000,0.053,60.000,184.000,3.280,0.790,8.800,0.600
0.330,0.270,0.800,0.185,12.000,188.000,3.120,0.620,9.400,0.500
0.160,0.440,1.200,0.051,39.000,122.000,3.110,0.750,11.300,0.700
0.370,0.150,2.000,0.029,27.000,87.000,3.300,0.590,12.600,0.700
0.150,0.390,1.800,0.043,21.000,159.000,3.520,0.470,10.000,0.500
0.420,0.450,9.100,0.029,20.000,125.000,3.120,0.360,10.100,0.600
0.300,0.170,2.800,0.040,24.000,125.000,3.010,0.460,9.000,0.500
0.210,0.370,3.200,0.021,20.000,80.000,3.390,0.470,12.000,0.500
0.240,0.290,11.400,0.051,32.000,166.000,3.310,0.450,9.500,0.500
0.660,0.480,1.200,0.029,29.000,75.000,3.330,0.390,12.800,0.800
0.350,0.280,12.900,0.032,13.000,63.000,2.990,0.430,13.000,0.600
0.260,0.240,9.200,0.044,55.000,152.000,3.310,0.380,9.400,0.500
0.290,0.250,3.800,0.044,30.000,114.000,3.110,0.400,11.000,0.600
0.350,0.400,6.300,0.022,23.000,174.000,3.540,0.500,11.600,0.700
0.170,0.280,2.700,0.047,38.000,150.000,3.100,0.560,10.800,0.600
0.160,0.350,1.500,0.036,29.000,108.000,3.270,0.510,10.200,0.600
0.200,0.320,3.000,0.031,26.000,118.000,3.380,0.680,11.200,0.700
0.430,0.310,3.600,0.046,19.000,143.000,3.150,0.340,12.000,0.800
0.170,0.320,1.600,0.053,47.000,150.000,3.290,0.760,9.600,0.600
0.170,0.170,5.100,0.049,26.000,82.000,3.000,0.380,9.800,0.600
0.225,0.480,2.200,0.115,29.000,104.000,3.240,0.580,12.100,0.600
0.210,0.490,14.500,0.060,50.000,170.000,3.550,0.440,9.800,0.600
0.200,0.240,1.700,0.052,36.000,135.000,3.800,0.660,10.800,0.600
0.260,0.250,10.700,0.046,66.000,179.000,3.170,0.550,9.900,0.600
0.230,0.240,5.400,0.039,60.000,196.000,3.190,0.780,10.000,0.400
0.330,0.200,1.800,0.031,49.000,159.000,3.410,0.530,11.000,0.600
0.300,0.270,11.600,0.028,22.000,97.000,2.960,0.380,11.700,0.600
0.180,0.220,5.500,0.037,10.000,86.000,3.460,0.440,12.200,0.500
0.340,0.290,6.200,0.046,29.000,227.000,3.290,0.530,10.100,0.600
0.230,0.250,7.950,0.042,16.000,108.000,3.440,0.610,10.300,0.600
0.200,0.300,1.500,0.031,21.000,57.000,3.440,0.550,11.000,0.600
0.270,0.690,1.200,0.176,36.000,106.000,2.960,0.430,9.200,0.600
0.320,0.330,2.500,0.052,40.000,219.500,3.150,0.600,10.000,0.500
0.260,0.270,4.100,0.201,73.500,189.500,3.270,0.380,9.400,0.600
0.230,0.340,9.300,0.052,19.000,86.000,3.040,0.560,10.000,0.500
0.430,0.490,13.000,0.033,37.000,158.000,3.140,0.350,11.300,0.600
0.305,0.380,1.400,0.047,30.000,95.000,3.220,0.520,11.500,0.700
0.220,0.350,5.500,0.043,21.000,114.000,3.300,0.530,10.700,0.700
0.170,0.440,14.100,0.053,43.000,145.000,3.280,0.750,8.800,0.800
0.370,0.460,12.000,0.042,61.000,210.000,3.170,0.590,9.700,0.600
0.280,0.380,7.800,0.031,54.000,216.000,3.030,0.420,13.100,0.600
0.200,0.260,9.700,0.030,39.000,102.000,3.080,0.560,12.900,0.700
0.180,0.280,17.050,0.047,53.000,139.000,3.250,0.350,10.500,0.600
0.260,0.400,1.700,0.179,5.000,60.000,3.090,0.540,10.100,0.500
0.310,0.410,8.600,0.053,15.000,89.000,3.290,0.640,9.900,0.600
0.170,0.360,4.500,0.042,26.000,102.000,3.090,0.470,9.500,0.500
0.230,0.230,3.500,0.038,23.000,112.000,3.050,0.370,11.367,0.600
0.310,0.490,6.900,0.034,26.000,91.000,2.990,0.340,11.500,0.500
0.280,0.340,8.900,0.048,32.000,111.000,3.250,0.540,11.000,0.700
0.615,0.420,12.000,0.067,24.000,131.000,3.190,0.340,9.300,0.500
0.260,0.330,1.100,0.027,46.000,113.000,3.350,0.430,11.400,0.700
0.180,0.370,6.200,0.050,21.000,138.000,3.200,0.550,10.500,0.600
0.300,0.250,4.300,0.054,22.000,111.000,3.120,0.490,9.200,0.500
0.180,0.320,9.600,0.052,24.000,90.000,3.350,0.490,9.400,0.600
0.360,0.320,1.100,0.031,13.000,66.000,3.100,0.460,10.600,0.500
0.300,0.710,1.300,0.160,44.000,149.000,3.080,0.420,8.900,0.500
0.220,0.280,18.800,0.028,55.000,130.000,2.960,0.350,11.600,0.500
0.220,0.260,2.800,0.036,44.000,132.000,3.340,0.410,12.000,0.700
0.650,0.230,5.000,0.035,20.000,128.000,3.460,0.480,12.800,0.600
0.370,0.340,3.200,0.028,42.000,162.000,3.010,0.330,12.400,0.600
0.320,0.240,13.100,0.050,52.000,204.000,3.100,0.490,8.800,0.500
0.130,0.270,2.600,0.035,32.000,76.000,3.210,0.760,11.333,0.600
0.280,0.300,12.900,0.033,31.000,177.000,3.120,0.390,11.200,0.600
0.360,0.280,6.100,0.029,12.000,93.000,3.190,0.270,12.800,0.700
0.110,0.340,8.800,0.043,41.000,113.000,3.420,0.400,9.300,0.700
0.170,0.360,8.200,0.028,44.000,111.000,3.140,0.410,12.400,0.600
0.340,0.310,2.000,0.030,38.000,142.000,3.400,0.410,12.900,0.700
0.730,0.200,6.600,0.054,25.000,65.000,3.120,0.280,11.100,0.400
0.220,0.230,17.300,0.047,37.000,118.000,3.080,0.460,8.800,0.600
0.220,0.330,1.200,0.036,36.000,86.000,3.100,0.760,11.400,0.600
0.430,0.300,5.700,0.039,24.000,98.000,3.540,0.610,12.300,0.700
0.220,0.400,2.400,0.054,18.000,151.000,3.040,0.460,9.300,0.400
0.200,0.580,1.400,0.204,15.000,97.000,3.160,0.430,10.000,0.600
0.270,0.280,15.200,0.046,6.000,41.000,3.170,0.390,10.900,0.600
0.320,0.340,6.000,0.050,5.000,129.000,3.190,0.400,9.100,0.500
0.450,0.730,7.200,0.099,47.000,202.000,3.210,0.430,9.200,0.500
0.330,0.160,1.500,0.049,10.000,97.000,3.480,0.440,10.700,0.600
0.170,0.280,4.500,0.033,46.000,150.000,3.430,0.490,10.900,0.600
0.260,0.400,1.300,0.047,12.000,139.000,3.450,0.530,10.400,0.500
0.180,0.300,12.800,0.062,19.000,171.000,3.000,0.520,9.000,0.700
0.240,0.340,15.400,0.050,38.000,174.000,3.030,0.420,9.000,0.600
0.190,0.320,7.050,0.019,54.000,188.000,3.250,0.370,11.100,0.800
0.160,0.260,1.500,0.032,35.000,100.000,3.430,0.770,12.000,0.600
0.360,0.160,6.400,0.037,36.000,198.000,3.170,0.620,9.900,0.600
0.190,0.490,6.700,0.037,15.000,110.000,3.200,0.380,11.000,0.700
0.200,0.740,4.450,0.044,33.000,130.000,3.250,0.420,12.200,0.600
0.160,0.730,1.000,0.138,58.000,150.000,3.080,0.300,9.200,0.500
0.150,0.410,12.900,0.044,79.500,183.000,3.240,0.780,10.200,0.600
0.150,0.400,2.000,0.050,24.000,92.000,3.140,0.450,10.500,0.500
0.340,0.440,4.200,0.047,51.000,144.000,3.010,0.760,12.300,0.600
0.150,0.280,14.700,0.051,29.000,149.000,2.960,0.390,9.000,0.700
0.300,0.250,17.750,0.047,25.000,218.000,2.980,0.660,9.100,0.500
0.280,0.370,9.100,0.037,16.000,76.000,3.050,0.540,11.100,0.500
0.450,0.340,19.800,0.040,12.000,67.000,3.070,0.380,11.000,0.600
0.200,0.490,1.700,0.040,34.000,169.000,3.050,0.370,10.100,0.500
0.200,0.370,2.000,0.030,26.000,136.000,3.280,0.610,10.200,0.600
0.255,0.570,10.700,0.056,66.000,171.000,3.250,0.610,10.400,0.700
0.160,0.300,13.700,0.056,33.000,168.000,2.900,0.440,8.700,0.700
0.290,0.290,13.200,0.046,26.000,113.000,3.250,0.370,9.700,0.600
0.230,0.200,2.000,0.043,39.000,154.000,3.210,0.390,10.200,0.600
0.170,0.370,5.700,0.025,29.000,111.000,3.200,0.490,10.800,0.600
0.230,0.340,1.300,0.025,23.000,111.000,3.360,0.370,12.700,0.600
0.320,0.340,18.350,0.054,44.000,197.000,3.220,0.550,9.000,0.500
0.440,0.400,2.800,0.036,35.000,167.000,2.970,0.390,9.200,0.500
0.400,0.380,1.100,0.038,15.000,75.000,3.030,0.430,9.200,0.500
0.270,0.490,1.200,0.063,35.000,92.000,3.380,0.420,12.200,0.600
0.180,0.310,1.500,0.038,16.000,84.000,3.340,0.580,10.100,0.600
0.170,0.400,14.550,0.047,47.000,156.000,3.340,0.780,9.100,0.600
0.500,0.630,13.400,0.078,81.000,238.000,3.080,0.440,9.200,0.500
0.420,0.300,2.200,0.035,26.000,129.000,3.320,0.470,12.900,0.600
0.390,0.130,1.200,0.042,60.000,172.000,3.060,0.520,10.600,0.500
0.310,0.020,11.100,0.036,20.000,114.000,3.750,0.440,12.400,0.600
0.230,0.360,17.200,0.039,37.000,130.000,3.230,0.430,8.800,0.600
0.330,0.180,3.000,0.036,5.000,85.000,3.280,0.400,11.500,0.400
0.220,0.280,4.900,0.042,51.000,180.000,3.300,0.750,9.500,0.600
0.210,0.320,5.400,0.047,29.000,140.000,3.390,0.460,9.700,0.600
0.320,0.330,7.400,0.037,25.000,95.000,3.250,0.490,11.100,0.600
0.470,0.290,14.800,0.024,22.000,142.000,3.120,0.480,12.000,0.800
0.460,0.180,2.400,0.034,25.000,98.000,3.080,0.440,12.600,0.700
0.160,0.410,1.900,0.047,27.000,151.000,3.200,0.530,10.100,0.600
0.190,0.340,1.900,0.040,41.000,108.000,3.250,0.450,12.900,0.600
0.200,0.370,16.950,0.048,43.000,190.000,3.030,0.420,9.200,0.600
0.550,0.090,1.500,0.108,16.000,151.000,3.070,0.570,9.200,0.400
0.250,0.490,16.800,0.048,50.000,228.000,3.030,0.520,9.200,0.600
0.190,0.340,1.000,0.022,22.000,94.000,3.230,0.570,11.100,0.600
0.170,0.350,2.600,0.030,33.000,78.000,3.220,0.720,11.300,0.600
0.290,0.340,3.500,0.054,26.000,189.000,3.420,0.580,10.400,0.500
0.160,0.320,12.500,0.035,18.000,156.000,2.880,0.360,9.000,0.600
0.280,0.310,7.200,0.040,47.000,168.000,3.290,0.570,10.600,0.700
0.140,0.320,2.700,0.037,18.000,89.000,3.400,0.740,11.500,0.700
0.400,0.620,10.800,0.041,70.000,189.000,3.080,0.490,8.600,0.400
0.350,0.310,1.800,0.069,15.000,162.000,3.180,0.470,9.400,0.500
0.340,0.440,6.600,0.052,28.000,156.000,3.140,0.410,9.600,0.500
0.380,0.360,9.200,0.061,42.000,214.000,3.310,0.560,9.400,0.500
0.120,0.360,2.300,0.039,43.000,125.000,3.070,0.670,10.100,0.700
0.130,0.260,5.100,0.039,19.000,103.000,3.360,0.470,9.300,0.600
0.220,0.220,16.650,0.044,39.000,110.000,3.240,0.480,9.000,0.600
0.330,0.280,1.300,0.051,37.000,187.000,3.270,0.600,10.300,0.500
0.160,0.320,1.100,0.032,29.000,80.000,3.230,0.360,12.100,0.600
0.405,0.150,1.450,0.038,10.000,44.000,3.520,0.400,11.600,0.400
0.320,0.490,1.700,0.031,44.000,109.000,3.070,0.460,12.500,0.600
0.300,0.560,2.700,0.046,46.000,184.000,3.310,0.570,10.900,0.600
0.280,0.300,5.300,0.054,44.000,161.000,3.120,0.480,10.300,0.600
0.270,0.270,9.000,0.051,43.000,136.000,3.250,0.530,10.700,0.600
0.230,0.290,14.450,0.057,29.000,144.000,3.330,0.540,10.200,0.600
0.260,0.560,15.400,0.053,32.000,141.000,3.110,0.490,9.300,0.500
0.210,0.480,1.400,0.041,11.000,99.000,3.170,0.570,9.900,0.500
0.600,0.200,9.900,0.070,21.000,174.000,3.030,0.540,9.100,0.500
0.300,0.420,14.300,0.045,45.000,213.000,3.180,0.630,9.200,0.500
0.170,0.740,2.400,0.053,61.000,182.000,3.630,0.760,10.500,0.600
0.310,0.350,7.200,0.046,45.000,178.000,3.140,0.530,9.700,0.500
0.350,0.280,9.600,0.051,26.000,157.000,3.120,0.530,9.200,0.600
0.460,0.410,16.800,0.084,59.000,222.000,3.180,0.580,9.000,0.500
0.360,0.360,6.700,0.185,51.500,151.000,3.170,0.420,9.300,0.500
0.210,0.320,2.200,0.037,28.000,141.000,3.200,0.570,10.000,0.700
0.260,0.490,1.500,0.052,34.000,134.000,2.990,0.610,9.800,0.600
0.280,0.330,7.700,0.048,42.000,180.000,3.370,0.590,10.100,0.600
0.200,0.380,11.800,0.055,51.000,170.000,3.340,0.820,8.900,0.600
0.320,0.280,6.600,0.021,29.000,132.000,3.150,0.360,11.450,0.700
0.300,0.360,11.000,0.034,8.000,70.000,3.050,0.410,12.200,0.600
0.310,0.490,15.400,0.046,13.000,119.000,3.180,0.450,9.500,0.500
0.150,0.280,14.700,0.051,29.000,149.000,2.960,0.390,9.000,0.700
0.220,0.240,11.000,0.041,75.000,167.000,2.980,0.560,10.500,0.600
0.180,0.490,1.100,0.033,28.000,81.000,3.000,0.680,10.400,0.700
0.250,0.240,3.600,0.057,13.000,85.000,2.990,0.480,9.500,0.400
0.190,0.400,1.400,0.036,14.000,55.000,3.080,0.680,11.500,0.700
0.110,0.270,8.600,0.044,45.000,104.000,3.200,0.370,9.900,0.600
0.270,0.420,2.600,0.044,29.000,110.000,3.310,0.510,12.700,0.600
0.430,0.610,11.800,0.045,54.000,155.000,3.110,0.450,8.700,0.500
0.220,0.300,14.700,0.045,50.000,136.000,3.140,0.370,10.600,0.600
0.220,0.330,2.000,0.045,31.000,101.000,3.420,0.550,11.400,0.500
0.200,0.280,0.900,0.023,49.000,87.000,2.920,0.360,11.100,0.600
0.200,0.300,0.900,0.019,4.000,28.000,3.200,0.360,12.000,0.600
0.190,0.420,2.900,0.032,32.000,83.000,3.300,0.410,11.700,0.600
0.180,0.360,1.200,0.034,26.000,111.000,3.160,0.510,11.000,0.600
0.510,0.250,1.700,0.048,39.000,177.000,3.280,0.570,10.567,0.500
0.220,0.340,12.000,0.053,55.000,177.000,3.520,0.440,9.900,0.600
0.190,0.350,13.500,0.038,49.000,118.000,3.000,0.630,10.700,0.600
0.270,0.360,20.700,0.045,45.000,170.000,3.000,0.450,8.800,0.600
0.340,0.100,1.300,0.031,20.000,68.000,3.360,0.510,11.200,0.700
0.180,0.490,18.050,0.046,36.000,158.000,3.060,0.410,9.200,0.500
0.200,0.490,1.600,0.053,15.000,144.000,3.160,0.470,10.500,0.500
0.340,0.360,1.400,0.045,11.000,119.000,3.170,0.470,9.400,0.400
0.430,0.490,13.000,0.033,37.000,158.000,3.140,0.350,11.300,0.600
0.320,0.480,13.300,0.060,57.000,196.000,3.040,0.500,9.200,0.500
0.180,0.300,2.000,0.038,39.000,190.000,3.320,0.370,12.200,0.600
0.300,0.230,4.600,0.061,50.500,238.500,3.320,0.600,9.500,0.500
0.390,0.320,3.600,0.035,22.000,93.000,3.080,0.600,12.500,0.700
0.265,0.220,8.600,0.048,54.000,198.000,3.250,0.410,10.200,0.500
0.310,0.300,8.000,0.028,33.000,122.000,3.130,0.630,12.600,0.700
0.200,0.330,3.500,0.049,10.000,40.000,3.140,0.360,9.800,0.600
0.280,0.270,5.200,0.040,44.000,179.000,3.190,0.690,9.400,0.600
0.410,0.220,4.800,0.052,49.000,142.000,3.140,0.620,9.200,0.500
0.230,0.330,5.800,0.040,25.000,136.000,3.190,0.580,9.500,0.600
0.210,0.270,2.100,0.030,26.000,139.000,3.160,0.610,12.600,0.700
0.270,0.310,1.200,0.031,27.000,80.000,3.030,0.330,12.700,0.600
0.330,0.200,1.800,0.031,49.000,159.000,3.410,0.530,11.000,0.600
0.230,0.410,1.100,0.048,35.000,150.000,3.090,0.470,11.200,0.500
0.550,0.010,2.700,0.034,56.000,122.000,3.150,0.300,11.900,0.500
0.260,0.300,2.200,0.025,33.000,134.000,3.210,0.470,10.600,0.600
0.260,0.340,1.400,0.040,25.000,184.000,3.290,0.460,10.700,0.500
